@relation comments
@attribute content string
@attribute result {-10,0,10}
@data
'to 75  ton mpatson einai malakistiria kai mounopana ante yparxi kai ena 15  pou kanoun kala ti douleia  tous to thema den einai oi astynomia',-10
'stin cam dustixos den fenete to ti fagame  pragmatika k den to lew gia na to paiksw karaiskakis  sto 8 00 lepto pou exoun stoixithei kleinw to kinito kai arxizoume k leme pisw-pisw k oi mpatsoi upoxwroun sti grammi fulakiou twn euzonwn  mexri pou mas  ekanan ntou me ugra dakrugwna kai glop  mas sakatatepsane i plati mou einai mpourdelo kai na fantastseis foraga mpoufan dainese me prostateutika  alla kai pali i katastasi egine mpourdelo stis 23 00 (9 30 lepro sto vinteo)',-10
'kwlompatsoi tha eimaste gia panta o tromos sas',-10
'an eisoyn mpatsos ta idia tha ekanes  kai an ompatsos den eitan mpatsos  toys mpatsoys tha ebrize ara oli idgi eimaste aplos alazoyne i roli',-10
'  theloyn ton anthrwpo egefalika  nekro giayto kai oi mpatsoi oloi varane sto psaxno',-10
'to savvato tha  paiksoun sta propylaia se synaulia apo tin ak enantia stin kratiki katastoli kai tin mpatsokratia abolish capitalism  (a)',-10
'orea foni exei o mpatsos kai  afta pou leei me anavoun',-10
'xwris tis aspides ta kranoi kai ta gklop  eiste ena tpt mpatsoi roufianoi kotopoula me kranh',-10
'symfwnw oti mporei na einai merikoi mpatsoi h valtoi alla anraxia auto shmainei anarxia einai to akrivos antietheto ths takshs h epanastash kai auto pou les den einai anarxia o oros anarxia einai sxedos synonymos me ton valdalismo apla se mia pio geniki ennoia tha se stenaxwrhsw alla den shmainei eleutheria aplws  h anarxia sthn ousia epizhta katarghsh tou kratous opoio kai na nai auto  o kanonikos  orismos ths einai tautoshmos me thn via allo an merikoi ton allazoun',-10
'molotof kai mpoukalia stwn mpatswn  ta kefalia',-10
'we dont forgive we dont forget 06 12 08  mpatsi gouronia dolofonoi',-10
'oute oi italoi hrthane  ante grapse kanena vivlio kai ksana grapse thn istoria  kai oi koumounistes tou stalin den htan fasistes e epeidh htan  koumounistes  kala  na pathoume monoi mas tha fagwthoume',-10
'deutera oloi kentro g tn ka8aristria p xaropaleuei e3 aitias tou mpatso allhlegguh  siga mn klayw proxwraw mprosta',-10
'ante gia mas kai oi mpatsoi makria mas ela oli  tora psila ta pota mas dinamose ti foni tou hxiou pws kani to peripolo iou iou iou',-10
'den yparxei to skhniko  mou thumizei mission impossible  apla ta spase p (o alos o malakas o sapiokoilias i broma pou pige stin poria me ti gesee i tin olme kai meta pige na piei to krasaki tou kai na faei to meze to sas klasikos malakas klaparxidas kai kratikodiaito parasito pou  einai neuriase k olas pou tou xalasane ti masa oi mpatsoi  katse katw re malaka xontre  asfaleia den mou fwnazes aganaktismenos sta kanalia  fata apo kolo twra malaka )',-10
're  gamw tous mpastardous tous mpatsous kala tous ekane  deite kamia sinenteuksi tou  kai meta miliste ante',-10
'twra eimai egw periergos pou den katalavainw ti grafeis kai pou kolane auta  pou les  vevaiws k exei shmasia otan prospatheis na plasaristeis ws antisysthmikh dynamh pou yparxoun tosoi mpatsoi pou einai xa (h anapoda an thes xa pou einai mpatsoi) auto den einai  mh tekmiriomenes vlakeies  ektos apo thn anoxh pou exoun oi fasistes nazi apo thn astynomia genikotera (me poly prosfata paradeigmata) yparxei kai video akomh pou ormane mazi me ta mat h epilektikh orash einai ena allo thema',-10
're malaka min ginese apolytos gia tous mpatsous alli opos aytoi oi foitites pou skotosan me tin  kalasnikof den htan etsi',-10
'oi mpatsoi einai aderfia mas kai emis  adelfoktonoi',-10
'nai wraia kai ti petuxe to  mounopano me auto  e re kati malakes pou uparxoun eleos skatompatsoi',-10
'oxi koumounisti oute fasista as min topothetoume to dikaio sta akra o theodorakis fileleutheros  iperaspistis tou dikaiou kathws agapouse tin patrida tou',-10
'ta  paidia  tis dias filaraki den itan 15xrona aopla paidia kanoun  tin epilogi tous k ginontai mpatsoi dn tous ipoxreonei kanenas k dn itan kati tixeo einai ntropi s p milas gia aytous kato apo ena video p anaferete se ena paidi p pethane apo sfaira mpatsou  no justice no peace burn the police (a)',-10
'toso kanei 1 kinhto re file  an htan etsi oi perissoteroi tha epairnan oplo kai tha katharizame o 1 ton allo kai logw tou oti de tha yphrxe polys xwros gia fylakes tha empaine mesa o kathenas gia kana mhna kai ksana pali toulaxiston htan tyxeros o typos giati ama kykloforouse mpatsos  ekeinh thn wra kai ton epiane sta prasa tha ton phgainan mesa gia paranomh oplokatoxh kai tote tha legame 77xronos aytoktonhse stis fylakes apo ypervolikh dosh tha ton vgazate hrwa tote arage',-10
'egw ena 3erw dn skwtwneis an9rwpo(kai eidika paidi)oti k na c pei gt mono sta logia meinane dn eipeirxe somatikh epafh meta3i mpatswn k twn paidiwn ntroph tou k  ntroph stn elliniki astunomia p pernei ton ka9e psuxakia sto soma r i p alex',-10
'oi kathimerinoi polites psifizoyn ta moynopana poy exoyn thn  preza paranomh gia na ta konomane oi dikoi toys kai na dikaiologoyne ton mistho toys oi mpatsoi esy dixneis kanonikotata th fatsa enos anthropoy poy apla se enoxlise h fonh toy kai ton kseftilizeis',-10
'@marioskriti sti dioksi tha parete  douleia kai sta astynomika ta tmhmata twn mpatswn oi roufianoi pio kaloi',-10
'gia xavale me petane k mono oxi dn tha krineis esu emena  dn ksereis poios eimai k pws  douleuw esu exeis sto mualo s oloi oi mpatsoi einai arxdia k skulia auth h genikseush einai fasismos file  mathe na skeftesai kai mn se apovlakwnei o tsipras',-10
'enas xrusaugiths einai oi alloi einai mpatsoi filoi tous',-10
'apla des  ti leo k ti les  gia mena eisai ligos sinergasou me tous mpatsous den exeis kati kalutero na peis re upallile  exo 2 ipallilous paoksides  einai k oi 2 8essaloniki eno ego eimai xalkidiki me tin udineze pes me evraio  pes me pos den exo tropaia  alla toso poli sou koftei kses poia einai i plaka  den ksero kan ta leoforeia pou pairneis gia na pas toumpa  eisai anuparktos',-10
'mallon  mpatsos tha einai file',-10
'htan tsirakia twn mpatswn pou kouvalagane tis mayrokokkines simaies gia na kanoun silipseis kai na dimiourgisoun to  mapaxalo eki imoun',-10
'skata sto tafo  ka8e nerkou mpatsou',-10
'venzini kai mpoukali  se ka8e enstolo ka8iki paok 4  acab',-10
'tr  st 9esi pou ka9omouna mpatse katse 0xax0ax0ax0axa gamatw',-10
'me tetoio onoma den perimena kai kati kalytero palio  lera oi anarxikoi den exoun sxesi me narkwtika psakse sto strato kai stous mpatsous gia dealeria',-10
'gamimenoi skatompatsoi paliomounoskula',-10
'po re file sto 01 11 pou i poreia spaei tis kordeles  pou  exoun balei oi mpatsoi anatrixiazo  tromero video katapliktiko tragoudi na eisai kala',-10
'kariola opote thelis kai sto spiti erkoume egw den kolono sou to  eko pi eimai albano kai den kolono sou gamo oti ekis kai den ekis afise to numero tha artho apo to argirokastro kai tha se gamiso mprousta se ollus tou mpatsous an eisai manga pes mou pou menis pare mazi kai krisi avgi tha eimai monos  monos bre vlaka tote tha sou po egw pos gamai ena albano )',-10
'malaka mpatse  synexise na fylas tous prodotes sou kai ase ton lao na  se timvrhsei  kai na ksereis hlhthio kataskevasma oti edwses orko na fulateis ayta ta xwmata kai oxi tous prodotes pou yperaspizeis  filakia sthn mana sou  telos oi apanthseis den eisai ikanos na mopu apantas geloio ypokeimeno',-10
'oi mpatsoi einai sketi apogoiteusi de mporw na katalavw giati forane akoma to ethnsimo afou n ethniki kuriarxia exei paraxwrithei as foresoun kana mnimoniosimo  etsi ki allios apo kei pairnoun entoles twra  kai energoun eis varos tis xwras',-10
'ante gamisou  skatompatse',-10
'mpatsoi tv neonazi  eiste oloi poutanas gioi kai esu o tin tin eisai ntropi gt i 13 den einai fastiste pou les pigene mia volta pao 8riskeia anarxia re mouni ultras gate  13 1312',-10
'peripou kala ta les  alla elpizo na min eisai fasistas giati pefteis kai sy  se idia plani  kai na 8ymasai oti yparxoun mpatsoi kai mpatsoi',-10
'ton kahmeno to mpatso poso ftwxompines  akoma kai o kafes tou  fantakse',-10
'mpatsoi mounia  vreite kamia douleia',-10
're filompatse gia fere ti mana sou kai ti  gynaika sou mia volta ap to petalo giati mallon de kaneis kati kala vlaks e vlaks  fae amasito o ti sou pasaroun ta media gia to poios katastrefei to podosfairo ilithie',-10
'ena einai to sun8hma pou olous mas enwnei mpatsoi gourounia dolofonoi',-10
'an mas ponouse dn 9a ta piname ola  auta opios dn exei provlimata dn ta pinei  etc diaskedazoume kurie mpatse emeis',-10
'prosoxh sthn odhghsh oi mpatsoi  grafoune',-10
'ti florofatses einai  autes re skoulikia mpatsofiloi',-10
'vevaiws kai alloi opws kai egw mesa s autous file m to provlhma dn einai mono oi mpatsoi kai oi politikoi kai oi dikastes eisai esu egw o kathenas mas kai tha deis autoi pou to paizoun aganaktismenoi pali tous idious tha pshfisoun  egw tha gelaw meta pou lew toso kairo oti oi poreies k ola auta einai fouska  kai tha to deis einai meros ths douleia tous opws  kai su an douleueis tha kaneis kai kt pou dn goustareis epeidh sto leei to afentiko sou',-10
'mpatsoi gourounia dolofonoi fwtia sta gourounia  pou to paizoun eksousia',-10
'oti lew egw den 8ales ta idia mounopano mpastardh kai poutanas gie gamw to spiti sou kai thn oikogeneia sou opws kai olos o kosmos mazepse to mpoyrdelospiti sou kai mh mou stelneis mnm palio  aderfara zorizese pou lew thn alh8ia kai eiste rezilia poutanopaida kariolhdes mpastardoi skatompatsoi sas 8ygoun kwlopaida skotwma 8elete re skatoflwroi krubeste pisw apo tis palio koukoules sas palio roufianoi tou kerata paiompourdelopaida skatiarides xesthdes forate politika tan pate tmhma',-10
'acab paok g4',-10
'i  prodosia timorite me thanato toulaxiston gia emas  tous fantarous kante ayto pou prepi alios tha to kanoume emis kai tha pari polous mazi i mpala  esxati prodisia oloi oi yporgoi toy pasok kai neas dimokratias o jeffry mega prodotis kai o proedros tis dimokratias pou kathete apragos thanatos re tora alios tha pari polous i mpala akoute re kai esis kolompatsoi xeri tou sapiou sistimatos exete xreos re na prostatepsete tin elada kai to syntagma oxi na plironeste gia na prostateute tous prodotes',-10
'telika den aksizei na asxolhthei kaneis mazi sou eisai toso sterhmenos sthn zvh sou pou apla proxvras me mia kamera sto xeri katagrafontas mono mpatsous les kai den exei alla provlhmata h koinwnia alla apo oti fainetai ksereis na paizeis kai esy kala to paixnidi travas mono ayta poy  thes esy entetalmene vlaka tha se paradextw mono an kaneis ta idia me atoma toy oikonomikoy systhmatos h anhkeis kai esy ekei',-10
'mpatsoi h ntoph dn einai  douleia',-10
'esas toys mpatsoys  tha gamisoyme protous',-10
'wraia ephdei thelw na teleiwnei ayto to 8ema s lew pws exeis thn apopsh sou k egw th dikh mou den eimai mpatsos oute tous goustarw kserw pws exoun kanei para polla k kanoun  kataxrish eksousias  omws den einai oloi to idio tespa opws k na exei ekei pou thelw na kataleiksw einai apla to na sevomaste thn mnhmh enos nekrou opoios k na einai  to ti ekane sth zwh toy afhste to na to krinei o 8eos k oxi emeis  k  telos ena sygnwmh gia ton tropo pou mhlisa',-10
'kai de einai pseutoidees  an den upirxei diakinisi idewn sto panepistimio twra tha eimastan oloi provata ki tha evgainan me 90  i noudou kai to  mpatsok',-10
'simera eiste eleutheroi na peinate kai na  diadilonete gia misthous peinas simera den sas dernoun xountompatsoi fasistaria alla oi mpatsoi  tis dimokratias ta paidia  tou laou',-10
'mikre akou na dis  to kke einai to vathi kratos pou se apsogi sinergasia me tin ipolipi simmoria tis voulis exi dwsi kosmo  stous mpatsous sikwni ellinikes simaies kai miai gia patriwtismo exi themata me tous omofilofilous  kai praktores tis eyp stous kolpous tou  katastrefi kinimatikes drasis gia na kapelwsi kai na eksargirosi antidrasis se psifous  to kke einai to pio sapio dekaniki tou kapitalismou kai kseskepastike averta pou prostatefse tin vouli apo tin orgi toy laou',-10
'1)mpatsos 2)asfalitis 3)fasistoskulo 4)kalovolemenos epixirimatias 5)apergospastis 6)dieftharmenos politikos 7)koufos malakes  uparxoun polloi dialegeis kai perneis',-10
'kai fusika kai tha upostiriksw to thanato enos mpatsou giati gia mena o mpatsos einai exthros kai gia mena einai autonoito autos na thelei to thanato mou k egw to diko tou  gia mena den einai anthrwpoi einai gamopsixa tomaria pou mou xoun biasei ti psixi me ola auta ta aimata pou exw dei mexri twra kai me osa aimata mporei na  ftusw sto mellon apo mpatsous  porneia narkwtika ntabatzilikia fasismos fulakisi ekseftelismos ekteleseis basanismoi sou lene tpt gia to to simainei mpatsos',-10
'po eiste polu  mages re kolompatsoi',-10
'tous pakistanous tous ferane gia na kratane ta merokamata xamila k na kerdizei to kefaleo k oxi gia  na aneboun oi xrysaygites se ligo tha mas peis oti  o papantreou k o samaras eine akrodeksioi den exeis katalabh oti exoun xorisei ton kosmo se deksious k aristerous gia na mhn eimaste enomenoi ego den eime oute me tous mpatsous alla oute me tous koukouloforous k oi dyo eksipiretoun ta symferonta tou kefaleou opos k h papariga k o syriza eine oloi tous mia klika',-10
'@super3psyboys exw  egw asulia apo mpatsous re vlaka ta pisteueis auta pou les re mpoufe  stin sulipseis eimai  prwtos stin poli kai deuteros panelladika gia istories me mpatsous tha kaneis moko  katalaves vlaka gia epanomi pes mou re mpine meta apo poso kairo anoiksate kaneis sas den apantaei ta dollaria mas ta edinan oi manes sas gia na tis gamame',-10
'mikroi k anohtoi erastes tis vlakeias k tis rixis  kritikis  min ksexnate pws milame gia 8anato anilikou  apo auti tin perivohth sfaira p panta ekswstrakizetai k olws tuxaiws petuxainei kapoion  an autos o kapoios gia merikous apo esas einai parapleuri apwleia  tote  kopste ta narkwtika  h stamatiste na ton paizetai mprosta st laptop- pc  apo tin alli de  o mpatsos  efoswn epelekse n ginei eispraktiko meso  gt an vgalete tis parwpides auto einai oi mpatsoi  o gios tou na ginei poustis kai prezaki',-10
'kotes me kranh twn mpatswn oi roufianoi arhs thriskeia super 3',-10
're auto to kommati den exei mono  skopo na vrisei tous mpatsous alla kai na perasei ena koinwniko mhnhma sto telos dustuxos alh8ino',-10
'auto pou kolaei me ton pasari lete tous mpatsous dolofonous alla o pasaris exei skotosi kosmo gia kosmo kai ton  dikieologite kiolas ene  logiko oti sas sinferei',-10
'acab',-10
'poutanas gioi minares patrinoi twm mpatson  kollitoi',-10
' k o mpatsos na se kinigaei sa trelos  ayto re maga einai athlitismos gia  sou re xaderfe trele',-10
'afou ine  mpatsi gourounia dolofoni ixe gini ena peristatiko mono pou ekini tin stigmi stin kali8ea itan kai i oikeginia tou pediou kai eftixos pou to voi8isan na ksefigi o  mpatsos exei spasmeno sagoni kai ta 2 ta podia tou kai tora trexoume se dikastiria epidi o mpatsos arxise na ton varai sta ksekarfota exoume kai video gia apodiksi ade na doume ti 8a pi o mpatsos axaxa',-10
'loipon h gynaika auth einai sthn kommatikh parataksh t eek oxi anarxikia oso gia tn mpatso oi thleoraseis eipan pws phge na zhthsei sugnwmh  kai o mpatsos phge 4 wres  argotera sto nosokomeio',-10
'skata se olous tous mpatsous acab-panaigialeios',-10
'acab',-10
'brizeis piso apo ena pc oli mera  nai klasikos trollopoustras tou internet diladi k exeis allaksei k 15 account traveli kanoniko oxi asteia kai re karailitheie poios sou eipe oti eimai anarxikos alla  tetoia sou lene oi mpatsoi oi pisokolitoi sou  me tetoia noimosini pou exoun ti allo tha ginontousan  mpatsoi fisika i epop sto strato oso gia to poios tha einai sti kremala to ksereis poli kala  oi fasistes panta sti kermala i sto pato tou pigadiou kataligoun  diabase k ligo istoria re blaka',-10
'acab',-10
'kala me tous mpatsous tha ta  xeis',-10
'eixame kai ton mixali  ton kalteza pou skotothike apo sfaira mpatsou  melista  tora exoume ton alaxi pali apo sfaira mpatsou mpatsoi gourounia dolofonoi oi meres eftasan tha kapsoume tin athina gia akoma mia fora vives re',-10
'oi koumounistes einai xeiroteroi apo tous  fasistes ego thelo mia ellada fileleutheri oxi koumounistikoi ade sto diaolo oloi',-10
'ma me tetoia paideia pou exoume pws na min ferontai etsi oi mpatsoi pou o kathe fasisto extremistis paei kai ginete astynomikos kai bgazei ta apothimena tou se polites prepei na ginoun rizikes allages giati to epaggelma tou astynomikou ferei sobarotates euthines',-10
'filous sas tous rwsous mafiozous kai ta resta den exeis parei xabari mallon ti exei ginei file mou eisaste prodotes gia fadasou na  afinate to kosmo na bei stin vouli posa tha allazan den to kanete opote kai eseis sto pato tha pate kai epeidh sas exw dei genika min tin vlepeis oti exete toufekia kai stin argetinh eixane oi mpatsoi kai den itan san esas den masagane  eki mipws eides ti egine stin argetinh  file ksypna kai stamata na ypostirizeis afto tou mpourdelo pou legete astynomia ksypna',-10
'gia polles sferes einai ayta ta skatompatsika kai gia polu gazwma kai ta  gourounakia pounai mesa kai ta odhgane pws epitrepoun goyrounia na odhgane mpatsika',-10
'mpatsoi erxetai h wra poy tha fate tosh poutsa poy tha xete na dwsete kai sta eggonia sas  mounopana aderfia twn gayrwn  xolera ths elladas',-10
'den einai oloi oi mpatsoi ta idia skata me autous  autous prepei  na tous steiloun sto diaolo alla eimai sigouros pos akoma tha einai sto soma gamo tin poutana tin mama tous kai stous dio florous kati tetioia poustrakia xalane tin eikona tis astinomias',-10
'gamaw esena thn mana sou th xounta ton tourkosporo koumounismo  kai thn mongolooikogeneia sou',-10
'pes ta re lakh fasistes mpatsoi pisw sta xwria sas re mounopana o meligalas exei xoro kai allo kai geia sas',-10
'akou ligo xatzigiannh akoma re mpatsoke',-10
'4 mpatsi akousan auto  to tragoudi',-10
'oi  mpatsoi einai aderfia mas kai emeis aderfoktonoi',-10
'hli8ie mpatse otan alaksoun oi katastaseis 8a fate kala kai  kati akoma den sas misoun mono oi anarxoaristeroi alla kai emeis oi e8nikososialistes gamw tin mpatsaria sas kai ta akrodeksia giousoufakia sas pou toso sas latreuoun ante geia skatomalaka',-10
'tis mamas soy to moyni to gamoyn neonazi larisa pali trexate anarxidia poy pige to pano monsters antinazi toy to balane sti moyna gemato gayroys kai proin gayroys eisai kaneis ntoy piso apo ta mat(me paok) kai  klaigesai sto dimarxo kai stoys mpatsoys na min dinoyn adeies gia na to paizeis magas me xena arxidia gamo to spiti soy telos',-10
'pedes as to paroume to thema antikeimenika mpatsoi ginontai atoma pou sterithikan stis  pedikes ilikies tous diafora exoun midamini morfosi kai theloun na epidiksoun ston eauto tous mia eksousia na diksoun oti ine anoteroi apo tous allous profanws kai fteei i morfosi tous giauto oloi exoume ena filo mpatso kai kseroume oti ta atoma ine gtp',-10
'apo thn polu propaganda  tou perissou exei katastrafei o egkefalos sou provato  o atuxos oikodomos pethaine apo ta xhmika twn mpatswn  auto eipe kai to nosokomeio ayto eipan oloi alla den volevei h alitheia ayth prepei na piasei dipsifio h aleka',-10
'acab',-10
'mpatsos tha einai',-10
'ntropi na kathste kai na sxoliazete gia to paidi alitis i oxi otidipote skeftite ti manoula toy oso kai na pe o alex skotose me edose enan orko mono otan apilite sikonei oplo o mpatsos kai an ton enoxlise steilton sto thmima etsi kanoun ti ithele na poulisei magkia sto paidi ena tha po ta lamogia tous glifoyn to kolo paiderastes toys athoonoyn  narkomanis kanoun ta strava matia kai toys enoxlise ena paidi einai den iparxei nomos',-10
'kala ley h liana  ta prota stratop da tou hitler ftiachtikam gia tous koumounistes  met  tous hrthe id a na balounai kai  tsiganous  kai otan ftasanai stous ebr ous  de choraganai kai chtisanai pola - san na kananai marketing programatisanai',-10
'pou tha tin blepoume re papara se ti me mpatsous exume kanei poli kalitera skinika apo oti eseis  malaka k to blepeis k edo mesa',-10
'@metalhead19936 den sunithizw tin via eimai pio politismeni to ksulo einai gia ekeinous pou  sumperiferonte san zwa eixa stin oikogeneia mou loipon gnwstous stin astunomia kai o kurios twra pinei nero sto onoma mou i kota ase pou den mou fainesai kai polu antimpatsikos to antitheto mallon',-10
're skatompatse vlaka to oti theoreis sinadelfo sou ena dolofono auto se kanei 10  fores ilithio',-10
'autos  pou pathse dislike einai mpatsos',-10
'esu dn panhgurizeis otan xtupane mpatso dhl to na kouvalas mia molotwf prin tn poreia dn se kanei fasista paei me tn proupothesh na askhsoun via dn se vlepw na krazeis kai tn via twn diadhlwtwn kai mn arxiseis dikaiologeitai klp kllp klp  gt tha s apanthsw  oti dikaiologeitai kai o mpatsos dn thelw tn lao anarxo kai viaio alla suneto kai sofo sto kathikon tou stis ekloges alla pali nd pasok tha vgei kai meta tha klaigetai o laos',-10
'mpatsoi den eistaste gourounia dolofonoi  eiste aderfia mas  kai meis aderfoktonoi',-10
'kwlompatse',-10
'acab',-10
'min stamatas na  dineis roufiane ariane prwsopa pinakides kai oti allo eides ton mpatswn kollite oso  kai an katadwseis pote dn 8a glitwseis paliopoutanas gie',-10
'volara panta mazi sou gamw to mpatsok kai ton gerouklano gate -1- for  ever',-10
'tsou re  flwrompatse an vre8oume antimetwpoi skatompatse egw 8a rxisw na sas gazwnw sta isia kai 8a prospa8isw na parw osa poio polla gourounopoula mporw na parw parapanw twra an skoto8w st arxidia mou re poutanogennimene 8a xw pe8anei san hrwas kai me tin xara oti  epsysa  polla gourounopoula stin soufla trava na glypseis twra ton ekastote afenti sou mpas kai sou dwsei kana euro parapanw paliopoutanas gie oink oink',-10
'mpatsoi eiste  periptwsi anthrwpwn',-10
'mallon einai ka8ikon tis astunomias na se enoxopoioun kai na s katastrefoun tin zwh dithen vrikan  kapoia pragmata sti tsanta s e dld meta pws mporeis na kaneis to oneiro s an to evlepes apo mikros gia astunomos men kai meta to mono pou mporeis na gineis einai mpatsos kai na gineis ena me auta ta ka8ikia gia peite m ligo meta apo autes tis sumperifores mono anwmaloi ginontai mpatsoi',-10
'sumfwnw m auto pou les alla psakse allo tropo antidrasis mn katastrefeis t idi katestrameno panepistimio dn tha vgaleis tpt apo auto pane sta grafeia twn upourgwn(ana8ema tin wra pou ginan k autoi oi tenekedes) alla oxi me molotov sti sxoli mn prokaleis 5 kompleksikous mpatsous gia na s prokalesoun k autoi mn kais magazia pou m kopo extusan oi an8rwpoi k autoi mazi  sou einai oloi mazi sou eimaste an den mas pliteis den kerdizeis tpt me autes tis pra3eis',-10
're filaraki dn nomizw oti exeis dikio gtan uposthrizeis kapoia ideodoi (low bap ) h otidhpote dn mporeis na kaneis akribws ta anti8eta dn ginete egw na brizw tous mpatsous kai na ginw  to low bap 8ewrei ta narkwtika tuflwsh tis neoleas kai auto einai dn mporei na ginei prezakias o bd fox  moor mn trela8oume',-10
'ale3i gia olous mas eisai enas irwas kai enas skato mpatsos pou se skotose 8a kapsoume oli  tin xwra kai olous tous mpatsous prin ena mina imoun filaki giati edeira ena antropo kai irthan 3 mpatsoi kai i parea m kai tous skotosame ante ale3i dinata',-10
'hahahha na h apanthsh dn apantw s geloiothtes kai 3erete eseis ti kanete kai mlkies apanthsh dn  eixes kai ap oti exw ktlv meta ap ola ayta eisai asxetos me to opadiliki nai 3eroume ti kanoume sas kaime kai sas trexoume kai kryveste pisw ap tis foustitses twn mpatswn ase file asxolhsou m kt allo t opadiko kommati dn t katexeis',-10
'dn einai kanonikos  mpatsos re zwa plaka einai ksekoliste',-10
'egw thelw na vlepw mpatsous me kameno derma  )',-10
'otan se piasoune lougra oi mpatsoi na dw ti tha kaneis tha eisai magas  h tha kles flwre',-10
'aftoi eiste re kolompatsoi  x-o-y-n-t-a',-10
'aleksi esu efuges  edo den exei allaksei  tpt akoma  a mono o giorgakis egine giorgos spoudaia pragmata  mpatsoi mounia gamo ta afentika',-10
'den leme fasistas sthn epoxh tou pasok oute  koumouni leme  akrodexio kai  akroaristeros kai gia olous mazi leme  akromalakas',-10
'acab greece athens',-10
'geia sou krhth me ta palikaria sou sthlte kamia mpala erwta kai apo dw ore na ste panta kala kai na pane na gamh8oun oi  mpatsoi',-10
'olo ton 4iloreith xorta einai free  opoios 8elei erxete ki apo mpatsous eimaste ok',-10
'ki egw pou thelw pa  na tis ri3w mpatsakia we re let you have 2 many sleepless night do u know skopeto  be alert cause your death is the only certainty i stand by',-10
'acab',-10
'kamia douleia den einai ntroph ektos  tou mpatsou -',-10
're ti malakes pou  eiste exoun paei pote oi xrysavgites na ypostirixoun kana epixhrhmatia  oi mpatsoi to kanoun gia to merokamato ousiastika mazi sas einai aplws einai anagkasmenoi na einai poulimenoi elate ligo sth thesh tous',-10
'to petixa ton pousti alla  me kinigousan i molompatsi epeidi to exosa mpounia',-10
'entometaksi tous blepeis tous  mpatsous poso gia to poutso einai tous trws to larugki ena ena kai o monos pou tha parei prefa ti sumbainei einai baggelas',-10
'kai krotou lampsis kai tnt min sou pw sas petagane  ainte xainte  o monos logos pou mporei enas kniths na kserei apo krotou lampsis einai an exei plirofories  apo mesa  ksereis apo ta filarakia sou  pou na  fate krotou lampsis kai dakrugono afou eiste ta kala paidia tou koinovouleiou pleon kai h mama aleka sas malwnei ama prokaleite tous astunomikous gt auta ta kanoun mono oi provokatores ainte gia kana festival k kamia afisokolisi sta polu extreme kai afiste tis poreies  alliws ante gia mpatsoi',-10
'4  kolompatsoi patisan dislike',-10
'10 0 hiliades skotosane ke 30 0 vasanisane epi tin 7etia i  mpatsi',-10
'original acab  brothers om_livorno',-10
'gamao to  a c a  b  kai tous kolompatsous mazi',-10
'sto 4 sumfwnw alla mipws 3efuges  apo t prwto sou sxolio me katalipseis k anousies poreies k 3ulo me 5 kompleksikous mpatsous tha t luseis auta',-10
'epeidi to exw dei pio palia to video eimai ellino kiprios  omws i giagia  m kai o papous m einai ellinida kai rwsos taftoxrona  kai oi dio exoun zisei stin epoxi tou koumounismou kai tis xountas kai oi dio exoun geftei tis sinepies i ellada exei to megalitero provlima giati etsi apofasisan kapioi otan i ellada tha pesi  o kosmos tha xasi tin  dimokratia pou genise  i ellada  giafto  kai den prokite na voi8isi kanenas tin ellada ektos apo tous ellines',-10
'aek  acab',-10
'den to 3era oti i ekfrasi  stin ygeia mas kai oi mpatsoi makrya mas  vgike apo  edo xd',-10
'batsoi  leei i  lexi  mpatsos  xereis  ti  einai',-10
'  ti va8moi einai autoi re malakismeno den peirazei mpatsos 8a gineis  kai 8a  gelaei  o kosmos olos auto eprepe na mou lene sta 10 kai sta 14 mou',-10
'tous ginetai plusi egkefalou giauto den to kanoun prepei na alla3ei entelws i ekpaideusi twn mpatswn kai  auto den ginetai en kairo kapitalismou (xreiazetai ta metra katastolis na trampoukizoun to lao) auti einai i apantisi mou loipon  oso to peristatiko me ton passari den ginetai ma8ima (kai me pollous allous neous) den prokeitai na allaksei kati sto elliniko alla kai pagkosmio sterewma  parte to xampari tous sumferei tous isxurous na ginontai tetoia peristatika',-10
'asto tsakale ideas eisai apo oti fenete autoi oi 15 mia xara fagan to pesimo tous ginate lagoi leei o ideas  nai signwmh pou den kathisame mexri na erthoun oi filoi sas  gia tous mpatsous lew kses telospantwn gia ta  alla pou les den tha katsw na grapsw sto youtube ama hsoun ksereis  alla den se kovw na hsoun mono pou grafeis me 8 gia th fenete poso xronwn eisai',-10
'mpatse pare fora  apo ta kalyvia kai ela klase mas tarxidia mas',-10
'kyprios eisai kai fainesai anyparkte tis polis  trexalatzi roufiane twn  mpatswn',-10
'trexei o mpatsos me thn mhxanh mprosta trexei o mpatsos me thn mhxanh mprosta poso 8a 8ela  na pesei mes ton lako pou xw xesei na kiliete san gourouni sta skata',-10
'oti nane iste esis tou getto  ite fasistas ite ethnikistis  ine prodotis tis taksis tou gia xari tou ethnous  i me to pagosmio proletariato apenanti ston kapitalismo iper tis eleftherias kai tis isotitas i prodotis ipotagmenos stin roufiana tou ethnous  tou stratou tou emporiou oplwn tis kratikis ierarxias kai twn antilaikwn kai apanthropwn simferontwn kai twn mpatswn  ena apo to dio  i original einai antinazi  opws o asteras eksarxiwn  i panaxaiki kai i proodeftiki toumpas',-10
